annihilation [ənàɪəléɪʃən],"絶滅 [= obliteration, eradication, extermination, wiping out]"
outcry [áʊtkràɪ],激しい抗議，叫び声 [= shout]
outrage [áʊtrèɪdʒ],"激怒 [= fury, indignation]"
legislature [lédʒəslèɪtʃər],議会，立法府
juror [dʒʊ́ərər],陪審員
jurisdiction [dʒʊ̀ərɪsdɪ́kʃən],管轄権，支配（権） [= range of authority]，裁判権
accusation [æ̀kjuzéɪʃən],告訴 [= charge]
indictment [ɪndáɪtmənt],起訴 [= charge]
litigation [lìtɪgéɪʃən],訴訟 [= lawsuit]
impeachment [ɪmpíːtʃmənt],"弾劾，告発 [= accusation, charge]"
legitimacy [lɪdʒítəməsi],正当性，合法性
affidavit [æ̀fɪdéɪvɪt],供述書，宣誓供述書 [= written declaration upon oath]
plaintiff [pléɪntɪf],原告（⇔defendant 被告）
perpetrator [pə́ːrpətrèɪtər],加害者，犯罪者 [= criminal]
accomplice [əkɑ́(ː)mpləs],共犯者 [= partner in crime]
complicity [kəmplísəti],共犯 [= partnership in crime]
plea [pliː],嘆願 [= appeal]，弁解
condemnation [kɑ̀(ː)ndemnéɪʃən],激しい非難 [= censure]，有罪宣告 [= conviction]
deliberation [dɪlìbəréɪʃən],審理 [= inquisition]，熟考 [= consideration]，慎重
acquittal [əkwɪ́təl],無罪放免，（義務などの）免除 [= absolution]
bail [beɪl],"保釈金 [= bailment, bond]，保釈 [= temporary release]"
detention [dɪténʃən],拘置 [= confinement]
infraction [ɪnfrǽkʃən],違反 [= breach]
fraud [frɔːd],詐欺 [= swindling]
espionage [éspiənɑ̀ːʒ],スパイ活動 [= practice of spying]
larceny [lɑ́ːrsəni],窃盗罪 [= theft]
perjury [pɜ́ːrdʒəri],偽証（罪） [= giving false evidence]
felony [féləni],重罪
commutation [kɑ̀(ː)mjutéɪʃən],減刑，回数乗車券
impunity [ɪmpjúːnəti],刑罰［損害］を免れること
indemnity [ɪndémnəti],賠償（金） [= compensation]
aberration [æ̀bəréɪʃən],常軌逸脱 [= anomaly]
onus [óʊnəs],責任 [= responsibility]
amendment [əméndmənt],修正，改正 [= revision]
abstention [əbsténʃən],棄権 [= refusal to vote]，自制
annulment [ənʌ́lmənt],"無効 [= invalidation, nullification]"
suffrage [sʌ́frɪdʒ],参政権 [= franchise]，選挙権
constituency [kənstítʃuənsi],選挙区，有権者
ailment [éɪlmənt],病気 [= disease]，不快 [= indisposition]
malady [mǽlədi],"病気 [= disease, illness]，深刻な問題"
migraine [máɪgreɪn],偏頭痛
inflammation [ìnfləméɪʃən],炎症，赤くはれること [= swelling]
anatomy [ənǽtəmi],（動植物の）構造，解剖（学），（詳細な）調査分析
anesthetic [æ̀nəsθétɪk],麻酔剤，麻酔薬 [= anesthesia]
panacea [pæ̀nəsíːə],万能薬 [= cure-all]
autism [ɔ́ːtìzm],自閉症
neurologist [njʊərɑ́(ː)lədʒɪst],神経科医
orthodontist [ɔ̀ːrθədɑ́(ː)ntɪst],歯列矯正医
embryo [émbriòʊ],胎児，胚，（発達の）初期
pinnacle [pínəkl],頂点 [= peak]
pitfall [pɪ́tfɔ̀ːl],落とし穴，思いがけぬ危険 [= peril]
pivot [pívət],中心軸 [= focal point]
precursor [prɪkə́ːrsər],"先駆者 [= forerunner, harbinger]，前兆"
predator [prédətər],捕食動物，略奪者
premonition [prèmənɪ́ʃən],"（悪い）前兆 [= foreboding, presentiment, previous warning]，予告 [= forewarning]"
prevalence [prévələns],普及 [= widespread presence]
precipitation [prɪsìpɪtéɪʃən],降水量，落下 [= fall]，大慌て
preclusion [prɪklúːʒən],排除
predilection [prèdəlékʃən],"（〜への）特別な好み，（〜に対する）偏愛 [= preference, partiality]〈for〉"
prevarication [prɪvæ̀rɪkéɪʃən],言い逃れ
posterity [pɑ(ː)stérəti],後代，子孫 [= descendants]（⇔ancestry）
progeny [prɑ́(ː)dʒani],"子どもたち [= children]，子孫 [= descendant, offspring]"
rebuttal [rɪbʌ́təl],反駁 [= refutation]
renunciation [rɪnʌ̀nsiéɪʃən],放棄 [= relinquishment]
projection [prədʒékʃən],予測 [= forecast]
prophecy [prɑ́(ː)fəsi],予言
propagation [prɑ̀(ː)pəgéɪʃən],普及 [= dissemination]
protagonist [proʊtǽgənɪst],主人公 [= central character]（⇔antagonist）
protrusion [proʊtrúːʒən],突出 [= bump]
reconciliation [rèkənsìliéɪʃən],和解 [= restoration of harmony]
referendum [rèfəréndəm],国民投票 [= plebiscite]
reparation [rèpəréɪʃən],償い [= amends]
restoration [rèstəréɪʃən],復旧，復興，修復
resurgence [rɪsə́ːrdʒəns],"回復 [= revival, comeback]"
resurrection [rèzərékʃən],復活 [= revival]
turmoil [tə́ːrmɔɪl],"騒ぎ [= tumult, disturbance, confusion, commotion]"
treason [tríːzən],反逆 [= treachery]
retaliation [rɪtæ̀liéɪʃən],報復 [= revenge]
plot [plɑ(ː)t],陰謀 [= conspiracy]，構想 [= scheme]，平面図
conscription [kənskrɪ́pʃən],徴兵 [= draft]
infighting [ɪ́nfàɪtɪŋ],内輪もめ [= interparty feud]，内紛
insurrection [ìnsərékʃən],暴動，反乱 [= uprising]
neutrality [njuːtrǽləti],中立性
onrush [ɑ́(ː)nrʌ̀ʃ],突撃，突進
persecution [pə̀ːrsɪkjúːʃən],迫害 [= oppression]
bunker [bʌ́ŋkər],掩蔽壕
debacle [deɪbɑ́ːkl],大失敗，崩壊 [= collapse]，総崩れ [= downfall]
defector [dɪféktər],離反者 [= deserter]，脱党者
disarmament [dìsɑ́ːrməmənt],軍縮 [= arms control]，武装解除
mishap [míshæp],"不幸な出来事 [= adversity, misfortune, calamity]，災害"
fatality [feɪtǽləti],不慮の死者，死を招く災害
toll [toʊl],死傷者数 [= casualties]，通行料
rebellion [rɪbéljən],反乱 [= uprising]
schism [sízm],分裂
maneuver [mənúːvər],"策略 [= scheme, stratagem, artifice]"
massacre [mǽsəkər],大虐殺 [= slaughter]
rapprochement [ræ̀proʊʃmɑ́ːn],（特に国家間の）和解，国交樹立 [= establishing of friendly relations]
surveillance [sərvéɪləns],"監視，見張り [= observation, scrutiny, guard]"
furlough [fə́ːrloʊ],（軍人の）休暇 [= leave]
inmate [ɪ́nmèɪt],（病院・老人ホーム・刑務所などの）収容者 [= person confined in a prison or institution]
debris [dəbríː],（破壊されたものの）瓦礫，残骸，がらくた
derelict [dérəlìkt],遺棄物 [= abandoned property]，社会的な落伍者 [= person rejected by society]
fortification [fɔ̀ːrtɪfɪkéɪʃən],要塞
fortress [fɔ́ːrtrəs],要塞 [= stronghold]
fortitude [fɔ́ːrtɪtjùːd],不屈の精神，忍耐 [= patience]
inertia [ɪnə́ːrʃə],惰性，不活発 [= inactivity]
inhibition [ìnhɪbɪ́ʃən],抑制する気持ち
atheist [éɪθiɪst],無神論者
heretic [hérətɪk],異端者
benediction [bènɪdɪ́kʃən],祝福 [= blessing]，神の恵み
benefactor [bénɪfæ̀ktər],慈善［恩恵］を施す人
blasphemy [blǽsfəmi],"（神への）冒涜 [= profanity]，不敬 [= irreverence, swearing, cursing]"
conversion [kənvə́ːrʒən],（〜への）改宗 [= proselytizing]，（〜への）転換〈to〉
consecration [kɑ̀(ː)nsəkréɪʃən],聖職叙任（式），神聖化 [= hallowing]（⇔desecration）
denomination [dɪnɑ̀(ː)mɪnéɪʃən],名称 [= name]，宗派 [= sect]，（貨幣の）単位名称
sanctuary [sǽŋktʃuèri],聖域 [= holy or sacred place]，避難所 [= place of refuge]
incarnation [ìnkɑːrnéɪʃən],肉体を持つこと
discontent [dìskəntént],不満 [= dissatisfaction]
dissonance [dísənəns],不調和 [= discord]，不調和な音
divulgence [dəvʌ́ldʒəns],暴露 [= disclosure]
destitution [dèstɪtjúːʃən],"極貧（状態） [= abject poverty, indigence]"
demolition [dèməlɪ́ʃən],取り壊し，解体 [= destruction]（⇔construction）
depletion [dɪplíːʃən],枯渇 [= exhaustion]，減少
detriment [détrɪmənt],"害になるもの，損失 [= loss, damage, harm]"
deviation [dìːviéɪʃən],（〜からの）逸脱 [= digression]〈from〉，偏差
solidarity [sɑ̀(ː)lədǽrəti],団結 [= unity]
sovereignty [sɑ́(ː)vrənti],主権，統治権 [= supremacy]，独立国
conformist [kənfɔ́ːrmɪst],体制に従う人たち [= conventionalist]
deputy [dépjuti],"代理（人） [= substitute, delegate]，副官"
envoy [énvɔɪ],使者，外交官 [= diplomat]
monarch [mɑ́(ː)nərk],"世襲的君主 [= king, queen]，独裁主権者 [= sole ruler]"
laureate [lɔ́(ː)riət],受賞者
cortex [kɔ́ːrteks],（大脳）皮質
molecule [mɑ́(ː)lɪkjùːl],分子
cognition [kɑ(ː)gnɪ́ʃən],認識，認知 [= perception]
cluster [klʌ́stər],"群れ [= group, crowd]，房 [= bunch]"
abyss [əbís],奈落の底，地獄 [= hell]，深淵
affliction [əflɪ́kʃən],"苦痛，苦難 [= pain, suffering]"
addendum [ədéndəm],付録 [= appendix]
avarice [ǽvərɪs],"強欲，貪欲 [= covetousness, greediness]"
blemish [blémɪʃ],"汚点 [= flaw, defect]，しみ [= stain]"
brink [brɪŋk],"（破滅の）瀬戸際，（絶壁などの）縁 [= edge, verge]，端"
coffer [kɔ́(ː)fər],財源，基金 [= funds]
constriction [kənstrɪ́kʃən],締めつけ [= tightening]
dynasty [dáɪnəsti],王朝 [= family of sovereign rulers]
entreaty [ɪntríːti],懇願 [= plea]
epitaph [épɪtæ̀f],碑文 [= inscription]，墓碑銘
foray [fɔ́(ː)reɪ],（新分野への）進出 [= challenge in the new field]，急襲 [= raid]
hermit [hə́ːrmɪt],"隠遁者，世捨て人 [= recluse, solitary]"
impurity [ɪmpjʊ́ərəti],不純，不道徳 [= immorality]，堕落していること
insignia [ɪnsígniə],記章 [= badge]
jubilee [dʒúːbəlìː],特別な記念日 [= anniversary]
ledger [lédʒər],台帳 [= account book]
malleability [mæ̀liəbɪ́ləti],適応性，柔軟さ [= pliability]，素直さ
repose [rɪpóʊz],休むこと
precinct [príːsɪŋkt],周辺，管轄区域
pseudoscience [sjùːdoʊsáɪəns],疑似科学
resonance [rézənəns],響き
sanctity [sǽŋktəti],高潔さ，神聖
sanitation [sæ̀nɪtéɪʃən],公衆衛生
savvy [sǽvi],手腕，（実際的な）知識 [= skill]
servitude [sə́ːrvətjùːd],隷属，奴隷の境遇 [= slavery]
stealth [stelθ],こっそりした方法
swamp [swɑ(ː)mp],"沼地，湿地 [= marsh, bog]"
tyranny [tírəni],専制政治 [= despotism]
velocity [vəlɑ́(ː)səti],"速度，高速 [= speed, swiftness, rapidity]"
vestige [véstɪdʒ],名残 [= remnant]
volition [voʊlɪ́ʃən],意志 [= will]
adulation [æ̀dʒuléɪʃən],"（極端な）賛美，お世辞 [= fawning, servile flattery]，追従"
anachronism [ənǽkrənìzm],時代錯誤 [= an error in chronology]
arrears [ərɪ́ərz],滞納金 [= outstanding payment]
autonomy [ɔːtɑ́(ː)nəmi],自治（権） [= self-government]，自主性 [= independence]
captive [kǽptɪv],監禁された人，捕虜
clamor [klǽmər],"叫び声，わめき声 [= uproar, outcry]"
contrivance [kəntráɪvəns],"計略 [= plot, artifice]，考案物 [= invention, device]"
decoy [díːkɔɪ],"おとり [= lure, bait]"
epiphany [ɪpífəni],ひらめき
equilibrium [ìːkwɪlíbriəm],"平衡 [= poise, balance]，釣り合い"
leeway [líːwèɪ],"余裕 [= margin, extra time, money or space]"
leverage [lévərɪdʒ],影響力 [= influence]
linkage [líŋkɪdʒ],関連性
migration [maɪgréɪʃən],移住 [= relocation]
periphery [pərífəri],"周囲，外縁（地域） [= outskirts, vicinity]"
quantum [kwɑ́(ː)ntəm],"量 [= quantity, amount]，量子"
quorum [kwɔ́ːrəm],定（足）数
rancor [rǽŋkər],"恨み [= enmity, spite, malice, animosity]，敵意 [= animus, hostility]"
ransom [rǽnsəm],身代金
sabotage [sǽbətɑ̀ːʒ],（労働争議の際などの）破壊行為 [= willful damage by workers]，妨害
scapegoat [skéɪpgòʊt],身代わり，他人の罪を負う者
scheme [skiːm],計画 [= plan]，案
segregation [sègrɪgéɪʃən],隔離 [= separation]，人種差別（⇔integration）
seismology [saɪzmɑ́(ː)lədʒi],地震学 [= science of earthquakes]
shackle [ʃǽkl],手かせ [= manacle]，足かせ [= fetter]，拘束 [= restraint]
showdown [ʃóʊdàʊn],最後の対決 [= final confrontation]，（持ち札の）公開
splinter [splíntər],とげ [= thorn]，破片，分派
spree [spriː],浮かれ［ばか］騒ぎ
stipend [stáɪpend],"給付金 [= allowance, periodic payment]，奨学金 [= scholarship]"
subsidence [səbsáɪdəns],地盤沈下 [= ground sinking]
sway [sweɪ],支配 [= influence]，統治
tariff [tǽrɪf],関税 [= customs]
testimonial [tèstɪmóʊniəl],"推薦状 [= reference, letter of recommendation]"
triumph [tráɪəmf],大勝利 [= victory]
upshot [ʌ́pʃɑ̀(ː)t],"結論 [= conclusion]，結果 [= outcome, result]"
verge [vəːrdʒ],瀬戸際，縁，へり
simulation [sìmjuléɪʃən],シミュレーション，模擬実験
diatribe [dáɪətràɪb],（〜への）痛烈な皮肉〈against〉
electoral [ɪléktərəl],選挙の
incumbent [ɪnkʌ́mbənt],現職の
aboveboard [əbʌ́vbɔ̀ːrd],"公明正大な [= fair, impartial]（⇔underhand 秘密の）"
fatally [féɪtəli],致命的に，不運にも [= unfortunately]
neural [njʊ́ərəl],神経の
ongoing [ɑ́(ː)ngòʊɪŋ],現在行っている [= in progress]
flawed [flɔːd],欠陥のある [= faulty]（⇔flawless）
imposing [ɪmpóʊzɪŋ],"堂々たる [= stately, impressive]"
mundane [mʌndéɪn],"世俗的な [= worldly, earthly]（⇔heavenly, spiritual），ありきたりの"
cohesive [koʊhíːsɪv],結束した，団結した，密着した
daunting [dɔ́ːntɪŋ],人の気力をくじく
disproportionately [dìsprəpɔ́ːrʃənətli],過度に，非常に [= not appropriately]
gallant [gǽlənt],"勇敢な [= brave, daring]，堂々とした [= imposing, stately]"
hefty [héfti],重い [= heavy]（⇔slight），頑丈な
holistic [hoʊlístɪk],全体論的な
interminable [ɪntə́ːrmɪnəbl],"永遠に続く，やむことのない [= endless, lasting]"
posthumously [pɑ́(ː)stʃəməsli],死後に [= after death]
sustainable [səstéɪnəbl],持続可能な，地球にやさしい [= environmentally-friendly]
obsessive [əbsésɪv],過度の，頭から離れない [= addictive]
retentive [rɪténtɪv],記憶力がよい，保持力のある
venerable [vénərəbl],由緒ある，敬うべき [= respectable]
idiosyncratic [ìdiəsɪŋkrǽtɪk],独特な，一風変わった [= eccentric]
condescending [kɑ̀(ː)ndɪséndɪŋ],人を見下すような [= supercilious]
clairvoyant [kleərvɔ́ɪənt],千里眼の，透視力を持つ [= keenly perceptive]
distractedly [dɪstrǽktɪdli],うわの空で [= inattentively]
chaotic [keɪɑ́(ː)tɪk],無秩序の [= disorderly]
de facto [deɪ fǽktoʊ],"事実上の [= actual, virtual]"
state-of-the-art [stèɪt əv ðiː ɑ́ːrt],最新鋭の
logistically [loʊdʒístɪkəli],兵站上で，物資面で
tribally [tráɪbəli],部族で
cardiovascular [kɑ̀ːrdioʊvǽskjulər],心臓血管の
carnivorous [kɑːrnívərəs],肉食の [= meat-eating]
potent [póʊtənt],"力のある [= strong, powerful]，有効な [= efficacious]"
arrogant [ǽrəgənt],傲慢な
acute [əkjúːt],（痛みが）激しい，鋭い，急性の（⇔chronic 慢性の），深刻な
astute [əstjúːt],鋭敏な [= acute]，洞察力のある [= insightful]，抜け目のない [= shrewd]
preemptive [priémptɪv],先制の [= forestalling]
prescient [préʃənt],予知の
preferential [prèfərénʃəl],優遇の，優先の
prophetic [prəfétɪk],予言する [= predictive]
provident [prɑ́(ː)vɪdənt],倹約な，将来に備えた
prodigious [prədɪ́dʒəs],驚異的な，巨大な [= enormous]
profuse [prəfjúːs],"惜しみのない [= lavish, generous]"
profane [prəféɪn],世俗的な，冒涜する
promiscuous [prəmɪ́skjuəs],手当たりしだいの [= haphazard]，乱雑な [= indiscriminate]
probationary [proʊbéɪʃənèri],見習い期間の
prolonged [prəlɔ́(ː)ŋd],長引く
provincial [prəvínʃəl],"偏狭な [= narrow-minded, illiberal]"
provisional [prəvɪ́ʒənəl],暫定的な [= for temporary use]，条件付きの [= conditional]
extraterrestrial [èkstrətəréstriəl],地球外の
exempt [ɪgzémpt],（〜を）免除された〈from〉
exorbitant [ɪgzɔ́ːrbətənt],"法外な [= extravagant, immoderate]"
extravagant [ɪkstrǽvəgənt],浪費する [= wasteful]，節度のない [= immoderate]
fervent [fə́ːrvənt],"熱烈な [= ardent, earnest, fervid, intense]"
vehement [víːəmənt],"熱烈な [= fervent, passionate, ardent, zealous, impassioned]"
frantic [frǽntɪk],"大急ぎの，取り乱した，熱狂した [= frenzied, raving, frenetic]"
fanatically [fənǽtɪkəli],熱狂的に [= eagerly]
coherent [koʊhíərənt],"統一のとれた，理路整然とした [= reasonable, legitimate]"
constitutional [kɑ̀(ː)nstətjúːʃənəl],合憲である，本質の
cognitive [kɑ́(ː)gnətɪv],認知の
contradictory [kɑ̀(ː)ntrədɪ́ktəri],矛盾している [= conflicting]
controversial [kɑ̀(ː)ntrəvə́ːrʃəl],問題の，物議を醸す
conciliatory [kənsíliətɔ̀ːri],和解の，懐柔的な [= propitiatory]（⇔hostile）
defamatory [dɪfǽmətɔ̀ːri],中傷的な [= libelous]
deferential [dèfərénʃəl],敬意を表する [= respectful]
derisive [dɪráɪsɪv],"嘲笑的な [= mocking, scoffing]"
despondent [dɪspɑ́(ː)ndənt],落胆した [= dejected]
despicable [dɪspíkəbl],卑劣な，いけ好かない
diabolic [dàɪəbɑ́(ː)lɪk],悪魔の [= devilish]
disconcerting [dìskənsə́ːrtɪŋ],当惑させるような，厄介な [= disturbing]
dismissive [dɪsmɪ́sɪv],"尊大な，軽蔑的な [= contemptuous, scornful]（⇔admiring）"
disparate [dɪ́spərət],全く異なる [= dissimilar]
dispensable [dɪspénsəbl],たいして重要でない，なくても困らない [= disposable]（⇔indispensable）
dissenting [dɪséntɪŋ],異議を唱える [= disagreeing]
distraught [dɪstrɔ́ːt],"取り乱した [= perplexed, confused]"
diminutive [dɪmínjutɪv],"小さい [= tiny, very small]"
impalpable [ɪmpǽlpəbl],触知できない [= intangible]
imperious [ɪmpíəriəs],横柄な [= high-handed]
impermeable [ɪmpə́ːrmiəbl],通さない
implacable [ɪmplǽkəbl],なだめられない
impregnable [ɪmprégnəbl],"難攻不落の [= invincible, invulnerable]"
impersonal [ɪmpə́ːrsənəl],よそよそしい，非人間的な
impudent [ɪ́mpjudənt],生意気な，ずうずうしい [= impertinent]
stalwart [stɔ́ːlwərt],確固とした，ぐらつかない，頑健な
staunch [stɔːntʃ],筋金入りの，ゆるぎない [= stalwart]
stolid [stɑ́(ː)ləd],ぼんやりした [= impassive]
suave [swɑːv],物腰の柔らかな
incongruous [ɪnkɑ́(ː)ŋgruəs],場違いである [= out of place]（⇔appropriate）
inconsequential [ɪ̀nkɑ(ː)nsɪkwénʃəl],取るに足らない [= trivial]，重要でない [= insignificant]
indiscriminate [ìndɪskrímɪnət],見境がない [= undistinguishing]
insidious [ɪnsɪ́diəs],陰険な（⇔straightforward）
insipid [ɪnsɪ́pɪd],"退屈な [= dull, uninteresting]，味のない [= tasteless]"
insolent [ɪ́nsələnt],傲慢な [= arrogant]
insubstantial [ìnsəbstǽnʃəl],不十分な [= inadequate]
insurmountable [ìnsərmáʊntəbl],克服不可能である [= insuperable]
intrepid [ɪntrépɪd],"大胆不敵な [= bold, fearless, dauntless]"
indelible [ɪndéləbl],消すことのできない [= that cannot be erased]
insolvent [ɪnsɑ́(ː)lvənt],破産した [= bankrupt]，支払い不能の [= unable to pay debts]
wanton [wɑ́(ː)ntən],不当な [= unreasonable]
abhorrent [æbhɔ́(ː)rənt],"忌まわしい [= abominable, hateful]"
abominable [əbɑ́(ː)mɪnəbl],極悪非道な，嫌悪すべき [= loathsome]
heinous [héɪnəs],"極悪非道の [= abhorrent, abominable, atrocious]"
incremental [ìnkrəméntəl],増加する [= increasing]
indebted [ɪndétəd],（〜に）負うところがある〈to〉
insurgent [ɪnsə́ːrdʒənt],反乱を起こした [= rebellious]
inflamed [ɪnfléɪmd],扇動されて激化した，炎症を起こした
indignant [ɪndígnənt],（〜に）憤慨して〈at〉[= very angry]
incipient [ɪnsípiənt],"初期の [= initial, inceptive]"
unabashedly [ʌnəbǽʃɪdli],臆面もなく
untenable [ʌnténəbl],擁護［弁明］できない（⇔tenable）
precipitous [prɪsípətəs],"絶壁の，険しい [= sheer, perpendicular]"
predatory [prédətɔ̀ːri],"捕食性の，略奪する [= plundering, pillaging]"
presumptuous [prɪzʌ́mptʃuəs],ずうずうしい [= impertinent]
pretentious [prɪténʃəs],気取った [= affected]，うぬぼれた
cagey [kéɪdʒi],"（〜について）話したがらない [= tight-lipped, secretive]〈about〉，秘密主義の"
cryptic [krɪ́ptɪk],"暗号を用いる，秘密の [= secret, hidden]，神秘的な [= mysterious]"
furtive [fə́ːrtɪv],"人目を盗んでの [= stealthy, sly]，こそこそした [= surreptitious, sneaky]"
adversarial [æ̀dvərsέəriəl],敵対的な [= hostile]
mutinous [mjúːtənəs],反抗的な [= rebellious]
averse [əvə́ːrs],"反対して [= opposed]，気が進まない [= unwilling, reluctant]"
truculent [trʌ́kjulənt],攻撃的な [= violent]
abrasive [əbréɪsɪv],いらいらさせる
irascible [ɪrǽsəbl],"短気な [= quick-tempered, irritable]"
agrarian [əgrέəriən],農地の，農業の [= agricultural]
forensic [fərénsɪk],犯罪科学の，法廷の，法医学の
ornithological [ɔ̀ːrnəθə(ʊ)lɑ́(ː)dʒɪkəl],鳥類学の
statutory [stǽtʃutɔ̀ːri],法定の
empirically [ɪmpírɪkəli],実験結果に基づき
erudite [érjudàɪt],"学究的な [= scholarly]，博識の [= learned, deeply read]"
esoteric [èsətérɪk],"難解な [= recondite, abstruse]，秘密の [= confidential, secret]，秘伝の"
perilous [pérələs],"危険に満ちた [= dangerous, hazardous]"
pernicious [pərníʃəs],"有害な [= harmful, detrimental]，破壊的な"
intriguing [ɪntríːgɪŋ],興味をそそる [= fascinating]，陰謀をたくらむ
intuitive [ɪntjúːətɪv],直観的な [= instinctive]
incisive [ɪnsáɪsɪv],辛辣な，痛烈な [= acute]
pungent [pʌ́ndʒənt],（においが）鼻につんとくる，（批評などが）辛辣な [= scathing]
rampant [rǽmpənt],"はびこる [= widespread, prevailing]，荒々しい"
rapacious [rəpéɪʃəs],貪欲な [= greedy]
haggard [hǽgərd],"やつれた [= gaunt, drawn]"
harrowing [hǽroʊɪŋ],"痛ましい [= grievous, distressing]"
glib [glɪb],口達者な，口先だけの
verbose [vərbóʊs],"回りくどい [= wordy, long-winded]"
loquacious [loʊkwéɪʃəs],"おしゃべりな [= talkative, babbling]"
vociferous [voʊsífərəs],声高な [= noisy]
taciturn [tǽsətə̀ːrn],"口数の少ない [= quiet, reticent]（⇔talkative）"
muffled [mʌ́fld],くぐもったような [= indistinct]
boisterous [bɔ́ɪstərəs],"やかましい [= noisy, rowdy]，（天候などが）荒れた [= stormy, turbulent]"
rhetorically [rɪtɔ́(ː)rɪkəli],美辞麗句を並べて
euphoric [juːfɔ́(ː)rɪk],幸福感にあふれた，とてもうれしくなり陶酔する [= elated]
expedient [ɪkspíːdiənt],"好都合な [= proper, suited to the occasion]"
felicitous [fəlísətəs],"適切な [= appropriate, apt]，幸運な"
languid [lǽŋgwɪd],"元気がない [= flagging, drooping]，物憂い [= listless, sluggish]"
sullen [sʌ́lən],不機嫌な，うっとうしい
jaded [dʒéɪdɪd],うんざりした，疲れ果てた [= exhausted]
morose [məróʊs],気難しい，不機嫌な
fastidious [fæstídiəs],"好みのうるさい [= fussy, particular]，気難しい [= squeamish]，神経質な"
malignant [məlígnənt],悪意のある [= malicious]，（病理学的に）悪性の [= malign]（⇔benign 良性の）
venomous [vénəməs],"有毒な [= poisonous]，悪意のある [= spiteful, malicious]"
virulent [vírjulənt],悪性の，悪意に満ちた
penitent [pénətənt],悔い改めた，後悔している [= remorseful]
ascetic [əsétɪk],禁欲的な [= austere]，苦行の
juvenile [dʒúːvənàɪl],青少年の [= adolescent]（⇔senile 老齢の）
adjunct [ǽdʒʌŋkt],非常勤の，補助の
analogous [ənǽləgəs],"（〜に）似ている〈to〉[= similar, comparable, corresponding]"
askew [əskjúː],不満そうに，斜めに，傾いて [= awry]
ablaze [əbléɪz],輝いて
agape [əgéɪp],口をぽかんと開けて
agnostic [ægnɑ́(ː)stɪk],"懐疑的な [= skeptic, incredulous]，不可知論者の"
ambient [ǽmbiənt],周囲の
anemic [ənìːmɪk],貧血（症）の，元気のない
attuned [ətjúːnd],合った
burnished [bə́ːrnɪʃt],磨き上げられた [= polished]
bungling [bʌ́ŋglɪŋ],"手際の悪い [= amateurish, inexpert]"
cavernous [kǽvərnəs],洞窟のような
inveterate [ɪnvétərət],"常習的な [= chronic, habitual]"
cumulative [kjúːmjulətɪv],累積する [= accumulating]
fiendish [fíːndɪʃ],悪魔のような [= diabolical]，不快な
fortuitously [fɔːrtjúːətəsli],偶然に [= unexpectedly]
grudgingly [grʌ́dʒɪŋli],しぶしぶ [= unwillingly]
ignominious [ìgnəmíniəs],不名誉な [= shameful]，屈辱的な
irrevocable [ɪrévəkəbl],取り消せない [= unalterable]
illiberal [ɪlíbərəl],反自由主義の，狭量な [= narrow-minded]
subversive [səbvə́ːrsɪv],破壊的な [= destructive]
iridescent [ìrɪdésənt],"玉虫色の，きらきら光る [= shimmering, sparkling]"
kindred [kíndrəd],同種の，関連のある
superficial [sùːpərfíʃəl],表面的な
malleable [mǽliəbl],素直な，融通の利く [= pliable]，可鍛性の
microscopically [màɪkrəskɑ́(ː)pɪkəli],極めて詳細に [= in detail]
murky [mə́ːrki],うさん臭い [= suspicious]，暗い [= dark]
nimble [nímbl],（動作・頭の）回転の速い [= quick-thinking]
onerous [óʊnərəs],厄介な [= burdensome]，煩わしい，骨の折れる
pallid [pǽlɪd],"（顔・肌などが）青白い [= pale, wan]，つまらない"
phenomenal [fənɑ́(ː)mɪnəl],驚異的な [= outstanding]，自然現象に関する
reprehensible [rèprɪhénsəbl],非難されるべき
sectarian [sektéəriən],派閥の，分派の
seditious [sɪdíʃəs],扇動を行う
upscale [ʌ́pskèɪl],高級な（⇔downscale）
void [vɔɪd],（〜の）ない〈of〉
volatile [vɑ́(ː)lətəl],揮発性の，気まぐれな，変動しやすい
bent [bent],"不正な [= corrupt, devious]，曲がった [= crooked]"
berserk [bərsə́ːrk],狂暴な [= wild]
cerebral [sérəbrəl],理性的な，（大）脳の
contingent [kəntíndʒənt],（〜に）依存する〈on〉[= dependent]，不測の
culpable [kʌ́ləpəbl],有罪の [= guilty]，非難に値する [= blameworthy]（⇔inculpable）
demure [dɪmjʊ́ər],内気な [= modest]，おとなしい，上品ぶった
droll [droʊl],ひょうきんな [= funny]（⇔serious）
frigid [frídʒɪd],"酷寒の [= extremely cold]，冷淡な [= stiff and formal, lacking zeal]"
gaunt [gɔːnt],やせ衰えた [= emaciated]
gluttonous [glʌ́tənəs],食いしん坊の [= voracious]
moot [muːt],意味を持たない，議論の余地のある [= debatable]
munificent [mjunífɪsənt],"気前のよい [= lavish, bounteous, liberal, generous]"
narrowly [nǽroʊli],かろうじて [= marginally]
notoriously [noʊtɔ́ːriəsli],札付きの，悪名高く
oblique [əblíːk],遠回しの，間接的な，傾いた [= slanting]
obtrusive [əbtrúːsɪv],ひどく目立つ，押しつけがましい
odious [óʊdiəs],"嫌な [= hateful, repugnant, offensive]"
ominous [ɑ́(ː)mɪnəs],不穏な，不吉な [= sinister]，気味の悪い
opulent [ɑ́(ː)pjulənt],ぜいたくな，裕福な，豊富な
